provincia,periodo,anio,area,sexo,tasa_desempleo,prediccion,residuo,riesgo_real,riesgo_predicho
Darién,2019-08,2019,total,hombres,2.6859032846715327,2.3907347,0.295168612125146,bajo,bajo
Darién,2021-10,2021,total,hombres,1.7017292653375922,1.9292346,-0.22750535857140441,bajo,bajo
Darién,2022-04,2022,total,hombres,1.067655031255186,1.2080204,-0.14036541742950637,bajo,bajo
Darién,2023-08,2023,total,hombres,0.8612337173000324,0.74375576,0.1174779594913471,bajo,bajo
Darién,2024-10,2024,total,hombres,2.3226786780268087,2.214725,0.1079536604792013,bajo,bajo
Darién,2011-08,2011,total,mujeres,4.296724470134874,4.2203526,0.07637182044615365,bajo,bajo
Darién,2012-08,2012,total,mujeres,3.1048623315758643,3.0418177,0.06304466647576668,bajo,bajo
Darién,2013-08,2013,total,mujeres,4.368758915834522,4.294415,0.07434391873369162,bajo,bajo
Darién,2014-03,2014,total,mujeres,2.8523232633031745,3.1026092,-0.2502858942590813,bajo,bajo
Darién,2014-08,2014,total,mujeres,2.5094835132769187,2.7055078,-0.19602424200262236,bajo,bajo
Darién,2015-03,2015,total,mujeres,1.6963064295485637,2.1956012,-0.4992947953507283,bajo,bajo
Darién,2015-08,2015,total,mujeres,3.847214561500276,3.7781677,0.06904683689090119,bajo,bajo
Darién,2016-03,2016,total,mujeres,5.7,6.132045,-0.4320447921752928,bajo,moderado
Darién,2016-08,2016,total,mujeres,3.810398255480317,4.1946883,-0.38429006467959503,bajo,bajo
Darién,2017-03,2017,total,mujeres,4.7,4.501933,0.1980669021606447,bajo,bajo
Darién,2017-08,2017,total,mujeres,4.970440113860302,4.5319486,0.438491547423534,bajo,bajo
Darién,2018-08,2018,total,mujeres,7.232870909668537,7.7782717,-0.5454007654413262,moderado,moderado
Darién,2019-08,2019,total,mujeres,4.352411082350685,4.1833277,0.16908340748496276,bajo,bajo
Darién,2021-10,2021,total,mujeres,7.898209236569274,7.9119906,-0.013781405978333439,moderado,moderado
Darién,2022-04,2022,total,mujeres,7.664634755671031,7.475694,0.18894057613611892,moderado,moderado
Darién,2023-08,2023,total,mujeres,4.059456688877499,4.1194925,-0.06003584194525491,bajo,bajo
Darién,2024-10,2024,total,mujeres,9.490387549588036,9.266663,0.22372495193178565,critico,critico
Darién,2011-08,2011,total,total,2.154030686191214,2.4035082,-0.24947750014911785,bajo,bajo
Darién,2012-08,2012,total,total,1.4718483794546096,1.5542433,-0.08239494673252423,bajo,bajo
Darién,2013-08,2013,total,total,2.29869044302034,2.1074631,0.19122732160615552,bajo,bajo
Darién,2014-03,2014,total,total,1.2130732643888815,1.5661511,-0.3530778777314798,bajo,bajo
Darién,2014-08,2014,total,total,1.3472084286886308,1.6705487,-0.32334024875582723,bajo,bajo
Darién,2015-03,2015,total,total,0.9378168300101386,1.2036197,-0.26580288854149714,bajo,bajo
Darién,2015-08,2015,total,total,2.2924074461409747,2.2184997,0.07390778564903133,bajo,bajo
Darién,2016-03,2016,total,total,2.3,2.3404863,-0.04048628807067889,bajo,bajo
Darién,2016-08,2016,total,total,1.5173801966400866,1.8509338,-0.33355359356682257,bajo,bajo
Darién,2017-03,2017,total,total,2.4,2.3264065,0.07359352111816397,bajo,bajo
Darién,2017-08,2017,total,total,2.777450402671381,2.7585967,0.018853743964716063,bajo,bajo
Darién,2018-08,2018,total,total,3.466299862448418,3.1089776,0.3573223062197801,bajo,bajo
Darién,2019-08,2019,total,total,3.3074695176457967,3.326969,-0.01949939066413986,bajo,bajo
Darién,2021-10,2021,total,total,3.9870689655172415,4.1969666,-0.2098976825845651,bajo,bajo
Darién,2022-04,2022,total,total,3.4183164791340266,3.0455272,0.3727892593616877,bajo,bajo
Darién,2023-08,2023,total,total,1.96237602795327,2.2996519,-0.33727583323752586,bajo,bajo
Darién,2024-10,2024,total,total,4.8163351971123225,4.887025,-0.07068968234324391,bajo,bajo
Darién,2011-08,2011,urbana,hombres,9.341637010676155,7.8097277,1.5319093419139485,critico,moderado
Darién,2012-08,2012,urbana,hombres,1.7597551644988525,2.025582,-0.26582691062016606,bajo,bajo
Darién,2013-08,2013,urbana,hombres,0.0,1.3204858,-1.3204858303070068,bajo,bajo
Darién,2014-03,2014,urbana,hombres,0.0,0.19974825,-0.19974824786186218,bajo,bajo
Darién,2014-08,2014,urbana,hombres,0.0,1.860728,-1.8607280254364014,bajo,bajo
Darién,2015-03,2015,urbana,hombres,1.789549033643522,1.5379896,0.25155941724947906,bajo,bajo
Darién,2015-08,2015,urbana,hombres,4.596191726854892,4.271767,0.3244245874200775,bajo,bajo
Darién,2016-03,2016,urbana,hombres,3.820086260012323,3.299649,0.5204372598444764,bajo,bajo
Darién,2016-08,2016,urbana,hombres,2.607640994542147,3.2137694,-0.6061284413404215,bajo,bajo
Darién,2017-08,2017,urbana,hombres,2.4157660521296886,2.1818438,0.23392229450029411,bajo,bajo
Darién,2018-08,2018,urbana,hombres,1.859628074385123,1.9039488,-0.04432070948938871,bajo,bajo
Darién,2019-08,2019,urbana,hombres,6.784810126582279,5.995807,0.7890029557143592,moderado,bajo
Darién,2021-10,2021,urbana,hombres,4.299149126735333,4.4328694,-0.13372030762135623,bajo,bajo
Darién,2022-04,2022,urbana,hombres,0.0,1.3547547,-1.3547546863555908,bajo,bajo
Darién,2023-08,2023,urbana,hombres,0.0,0.38251135,-0.38251134753227234,bajo,bajo
Darién,2024-10,2024,urbana,hombres,3.631756756756757,3.991184,-0.3594272394438045,bajo,bajo
Darién,2011-08,2011,urbana,mujeres,5.280898876404494,6.749203,-1.4683043287041482,bajo,moderado
Darién,2012-08,2012,urbana,mujeres,6.628242074927954,6.1337132,0.4945288295361081,moderado,moderado
Darién,2013-08,2013,urbana,mujeres,9.06832298136646,7.6305723,1.4377506623356986,critico,moderado
Darién,2014-03,2014,urbana,mujeres,0.0,0.122730896,-0.12273089587688446,bajo,bajo
Darién,2014-08,2014,urbana,mujeres,9.486931268151016,6.35492,3.132011357720108,critico,moderado
Darién,2015-03,2015,urbana,mujeres,2.455795677799607,2.5828338,-0.12703808913764902,bajo,bajo
Darién,2015-08,2015,urbana,mujeres,6.976744186046512,7.253859,-0.2771148570748263,moderado,moderado
Darién,2016-03,2016,urbana,mujeres,5.672461116193961,6.163882,-0.4914206625230797,bajo,moderado
Darién,2016-08,2016,urbana,mujeres,11.251980982567352,9.778085,1.473896227623504,critico,critico
Darién,2017-08,2017,urbana,mujeres,0.0,0.22675861,-0.22675861418247223,bajo,bajo
Darién,2018-08,2018,urbana,mujeres,4.967948717948718,5.7038646,-0.735915856483655,bajo,bajo
Darién,2019-08,2019,urbana,mujeres,3.698332124728064,4.6811924,-0.982860273343225,bajo,bajo
Darién,2021-10,2021,urbana,mujeres,11.092623405435384,10.709529,0.38309448240071653,critico,critico
Darién,2022-04,2022,urbana,mujeres,12.386058981233244,11.727283,0.6587764571243575,critico,critico
Darién,2023-08,2023,urbana,mujeres,0.0,0.088471696,-0.08847169578075409,bajo,bajo
Darién,2024-10,2024,urbana,mujeres,8.807733619763695,8.703472,0.10426148231252341,critico,critico
Darién,2011-08,2011,urbana,total,7.547169811320755,8.001487,-0.4543169669385225,moderado,critico
Darién,2012-08,2012,urbana,total,3.4482758620689653,3.4451907,0.0030851939628862013,bajo,bajo
Darién,2013-08,2013,urbana,total,3.235815602836879,2.8298252,0.40599043994930595,bajo,bajo
Darién,2014-03,2014,urbana,total,0.0,0.5703513,-0.5703513026237488,bajo,bajo
Darién,2014-08,2014,urbana,total,3.858267716535433,3.5981207,0.26014702714334303,bajo,bajo
Darién,2015-03,2015,urbana,total,2.070393374741201,2.3882167,-0.31782335919129423,bajo,bajo
Darién,2015-08,2015,urbana,total,5.581216320246344,5.3431067,0.23810957357275964,bajo,bajo
Darién,2016-03,2016,urbana,total,4.565537555228277,5.070106,-0.5045684742822214,bajo,bajo
Darién,2016-08,2016,urbana,total,6.3552043971143934,6.051105,0.3040993746839735,moderado,moderado
Darién,2017-08,2017,urbana,total,1.2734584450402144,1.1781325,0.09532591101311483,bajo,bajo
Darién,2018-08,2018,urbana,total,3.190394511149228,3.0238838,0.16651069156914966,bajo,bajo
Darién,2019-08,2019,urbana,total,5.515802027429935,5.1601853,0.35561669036328425,bajo,bajo
Darién,2021-10,2021,urbana,total,7.333994053518335,6.778493,0.5555011259670657,moderado,moderado
Darién,2022-04,2022,urbana,total,6.098204857444562,6.048354,0.04985070857981633,moderado,moderado
Darién,2023-08,2023,urbana,total,0.0,0.06404629,-0.06404629349708557,bajo,bajo
Darién,2024-10,2024,urbana,total,5.91016548463357,5.873198,0.03696745225441944,bajo,bajo
Herrera,2011-08,2011,rural,hombres,0.9142928224903596,1.7366695,-0.8223767179149138,bajo,bajo
Herrera,2012-08,2012,rural,hombres,1.2493582064008215,1.2209872,0.028371005663822002,bajo,bajo
Herrera,2013-08,2013,rural,hombres,1.840781296241492,1.3554265,0.485354746329993,bajo,bajo
Herrera,2014-03,2014,rural,hombres,1.0657193605683837,1.0349257,0.03079366133437489,bajo,bajo
Herrera,2014-08,2014,rural,hombres,1.33406768251637,1.3990415,-0.06497385095378383,bajo,bajo
Herrera,2015-03,2015,rural,hombres,1.5021998742928977,1.4359087,0.06629119909911108,bajo,bajo
Herrera,2015-08,2015,rural,hombres,1.3831870144634624,1.7013187,-0.3181317263812642,bajo,bajo
Herrera,2016-03,2016,rural,hombres,1.392934025579334,1.255236,0.13769799595439514,bajo,bajo
Herrera,2016-08,2016,rural,hombres,1.626370887337986,1.5953349,0.031035999833408434,bajo,bajo
Herrera,2017-08,2017,rural,hombres,1.851365546218488,1.6383649,0.21300063513908118,bajo,bajo
Herrera,2018-08,2018,rural,hombres,0.850546780072904,1.1622216,-0.3116747708685633,bajo,bajo
Herrera,2019-08,2019,rural,hombres,1.1247171569279917,1.022218,0.10249916796009617,bajo,bajo
Herrera,2021-10,2021,rural,hombres,2.641752577319588,2.500188,0.14156446506067688,bajo,bajo
Herrera,2022-04,2022,rural,hombres,1.6328364916485656,1.9033475,-0.270511000569452,bajo,bajo
Herrera,2023-08,2023,rural,hombres,1.3297872340425532,0.9366756,0.3931116258844416,bajo,bajo
Herrera,2024-10,2024,rural,hombres,1.2595638369853743,1.5412087,-0.28164490706369794,bajo,bajo
Herrera,2011-08,2011,rural,mujeres,8.78211897219289,7.8098407,0.9722782930241891,critico,moderado
Herrera,2012-08,2012,rural,mujeres,5.192273613326245,5.3666096,-0.17433596003801277,bajo,bajo
Herrera,2013-08,2013,rural,mujeres,5.088062622309197,5.386627,-0.2985645749564281,bajo,bajo
Herrera,2014-03,2014,rural,mujeres,2.9346210995542346,3.029002,-0.09438085166341681,bajo,bajo
Herrera,2014-08,2014,rural,mujeres,6.0072338417990245,5.701702,0.30553172387910266,moderado,bajo
Herrera,2015-03,2015,rural,mujeres,5.08298755186722,5.7031946,-0.620207066357878,bajo,bajo
Herrera,2015-08,2015,rural,mujeres,7.886106141920095,7.0536256,0.8324805582714134,moderado,moderado
Herrera,2016-03,2016,rural,mujeres,4.603926878808395,4.756008,-0.15208126938496402,bajo,bajo
Herrera,2016-08,2016,rural,mujeres,4.732470542785397,4.323796,0.4086747473447234,bajo,bajo
Herrera,2017-08,2017,rural,mujeres,3.418154196733764,4.6566124,-1.2384581995064705,bajo,bajo
Herrera,2018-08,2018,rural,mujeres,4.3760683760683765,4.0617447,0.31432368612697026,bajo,bajo
Herrera,2019-08,2019,rural,mujeres,2.8534991232265265,3.3582551,-0.5047560247074334,bajo,bajo
Herrera,2021-10,2021,rural,mujeres,6.478375992939099,6.5378075,-0.05943147166051066,moderado,moderado
Herrera,2022-04,2022,rural,mujeres,10.029828486204323,9.39891,0.6309189174177021,critico,critico
Herrera,2023-08,2023,rural,mujeres,3.9914468995010695,4.003545,-0.012097907933012575,bajo,bajo
Herrera,2024-10,2024,rural,mujeres,2.86412379530338,3.2072933,-0.3431694767150528,bajo,bajo
Herrera,2011-08,2011,rural,total,2.96875,3.0153885,-0.04663848876953125,bajo,bajo
Herrera,2012-08,2012,rural,total,2.2095632660107025,2.5010347,-0.29147147062259826,bajo,bajo
Herrera,2013-08,2013,rural,total,2.5948648034537607,2.7483907,-0.15352587113730376,bajo,bajo
Herrera,2014-03,2014,rural,total,1.5174643081619823,1.9976182,-0.4801538902327931,bajo,bajo
Herrera,2014-08,2014,rural,total,2.643171806167401,2.4423594,0.20081235868815295,bajo,bajo
Herrera,2015-03,2015,rural,total,2.45690052549092,2.8177145,-0.3608139272526101,bajo,bajo
Herrera,2015-08,2015,rural,total,3.3183975866199367,2.9850001,0.33339745310553237,bajo,bajo
Herrera,2016-03,2016,rural,total,2.2670721592479954,2.6138399,-0.34676770548283953,bajo,bajo
Herrera,2016-08,2016,rural,total,2.383981154299176,2.3323197,0.05166141781846312,bajo,bajo
Herrera,2017-08,2017,rural,total,2.2538784271636256,3.0935762,-0.8396977656922093,bajo,bajo
Herrera,2018-08,2018,rural,total,1.8103969842230183,1.8638798,-0.05348281561981616,bajo,bajo
Herrera,2019-08,2019,rural,total,1.6338795248603222,1.8318696,-0.19799007734304697,bajo,bajo
Herrera,2021-10,2021,rural,total,3.74879030204248,4.521744,-0.7729534723715825,bajo,bajo
Herrera,2022-04,2022,rural,total,4.039540475554368,4.148495,-0.10895472174177456,bajo,bajo
Herrera,2023-08,2023,rural,total,2.0948576111452573,2.2589896,-0.16413196137976716,bajo,bajo
Herrera,2024-10,2024,rural,total,1.704288939051919,2.2401798,-0.5358908380934668,bajo,bajo
Herrera,2011-08,2011,total,hombres,2.815203303493384,2.7095244,0.10567891041171906,bajo,bajo
Herrera,2012-08,2012,total,hombres,2.006221283639165,1.6822608,0.3239605319149219,bajo,bajo
Herrera,2013-08,2013,total,hombres,1.6901822457378015,1.6594372,0.030745066172371827,bajo,bajo
Herrera,2014-03,2014,total,hombres,1.8402257804400417,1.6438797,0.19634612841672627,bajo,bajo
Herrera,2014-08,2014,total,hombres,1.9238617151518689,1.8533967,0.07046506102284056,bajo,bajo
Herrera,2015-03,2015,total,hombres,1.8173207837565857,1.8560493,-0.03872851548352663,bajo,bajo
Herrera,2015-08,2015,total,hombres,1.5612039341154165,1.690837,-0.12963309152697855,bajo,bajo
Herrera,2016-03,2016,total,hombres,2.7,2.4412491,0.2587508678436281,bajo,bajo
Herrera,2016-08,2016,total,hombres,2.802547770700637,2.57139,0.23115785714167725,bajo,bajo
Herrera,2017-03,2017,total,hombres,1.7999999999999998,2.2605734,-0.46057338714599627,bajo,bajo
Herrera,2017-08,2017,total,hombres,2.072324723247233,2.3404891,-0.2681644258463951,bajo,bajo
Herrera,2018-08,2018,total,hombres,1.6670025624046296,1.5444565,0.12254608047103588,bajo,bajo
Herrera,2019-08,2019,total,hombres,1.448789883594339,1.4917921,-0.04300219919222115,bajo,bajo
Herrera,2021-10,2021,total,hombres,5.096866848383598,4.7945504,0.3023164295298386,bajo,bajo
Herrera,2022-04,2022,total,hombres,2.755182366832853,2.7209566,0.03422580288326804,bajo,bajo
Herrera,2023-08,2023,total,hombres,1.3970905948437276,1.3225304,0.07456020601163527,bajo,bajo
Herrera,2024-10,2024,total,hombres,2.738823988488647,2.6799781,0.05884585624072214,bajo,bajo
Herrera,2011-08,2011,total,mujeres,5.956097069781492,6.101919,-0.1458221044128436,bajo,moderado
Herrera,2012-08,2012,total,mujeres,3.930422289496639,3.8850026,0.045419676429012235,bajo,bajo
Herrera,2013-08,2013,total,mujeres,4.625573633708803,4.95143,-0.32585621019378497,bajo,bajo
Herrera,2014-03,2014,total,mujeres,3.9405747686312713,4.016543,-0.0759681428982697,bajo,bajo
Herrera,2014-08,2014,total,mujeres,5.501485035412383,5.4059467,0.09553830384500017,bajo,bajo
Herrera,2015-03,2015,total,mujeres,4.5647458266528345,4.788861,-0.22411497122924562,bajo,bajo
Herrera,2015-08,2015,total,mujeres,5.128323699421966,5.058844,0.069479609913909,bajo,bajo
Herrera,2016-03,2016,total,mujeres,5.3,5.0062046,0.29379539489746076,bajo,bajo
Herrera,2016-08,2016,total,mujeres,4.19562551103843,4.1094694,0.08615609728110574,bajo,bajo
Herrera,2017-03,2017,total,mujeres,4.0,4.291837,-0.291837215423584,bajo,bajo
Herrera,2017-08,2017,total,mujeres,5.540002946810079,5.138162,0.4018408107321978,bajo,bajo
Herrera,2018-08,2018,total,mujeres,3.215204344098314,3.5487854,-0.333581103976027,bajo,bajo
Herrera,2019-08,2019,total,mujeres,3.0281018749716258,3.274761,-0.24665908656096702,bajo,bajo
Herrera,2021-10,2021,total,mujeres,8.507777130306154,7.9915895,0.516187584102541,critico,moderado
Herrera,2022-04,2022,total,mujeres,8.309333836929325,8.091185,0.2181492208404574,critico,critico
Herrera,2023-08,2023,total,mujeres,3.436344677220589,3.4258995,0.01044517160535463,bajo,bajo
Herrera,2024-10,2024,total,mujeres,4.237914980637862,4.1765213,0.06139367936833118,bajo,bajo
Herrera,2011-08,2011,total,total,3.991402552838477,3.4140642,0.5773383839084234,bajo,bajo
Herrera,2012-08,2012,total,total,2.6939299468182654,2.9303749,-0.23644491394528444,bajo,bajo
Herrera,2013-08,2013,total,total,2.748326941875329,2.5229313,0.2253956045187615,bajo,bajo
Herrera,2014-03,2014,total,total,2.620624751149238,2.5159798,0.10464498430353508,bajo,bajo
Herrera,2014-08,2014,total,total,3.3172572120090407,2.9281921,0.38906507333716567,bajo,bajo
Herrera,2015-03,2015,total,total,2.8767820773930755,2.9756906,-0.09890852586315013,bajo,bajo
Herrera,2015-08,2015,total,total,2.954081724779257,2.8924215,0.06166024078572674,bajo,bajo
Herrera,2016-03,2016,total,total,3.7,3.3137937,0.3862063407897951,bajo,bajo
Herrera,2016-08,2016,total,total,3.306350262438087,3.2605338,0.045816452776221706,bajo,bajo
Herrera,2017-03,2017,total,total,2.6,3.1016083,-0.5016082763671874,bajo,bajo
Herrera,2017-08,2017,total,total,3.3741426358876025,2.821941,0.5522017369923389,bajo,bajo
Herrera,2018-08,2018,total,total,2.250255710876236,2.5788233,-0.32856761714195226,bajo,bajo
Herrera,2019-08,2019,total,total,2.050129645635264,2.0079386,0.04219102220691928,bajo,bajo
Herrera,2021-10,2021,total,total,6.445381725384561,6.087359,0.35802277381595715,moderado,moderado
Herrera,2022-04,2022,total,total,4.875630857966835,5.291275,-0.4156441664472279,bajo,bajo
Herrera,2023-08,2023,total,total,2.1679537025424187,2.2336612,-0.06570747223175122,bajo,bajo
Herrera,2024-10,2024,total,total,3.277279404869815,3.0756679,0.20161154674603576,bajo,bajo
Herrera,2011-08,2011,urbana,hombres,4.602608339668986,3.6360536,0.9665547775046797,bajo,bajo
Herrera,2012-08,2012,urbana,hombres,2.763819095477387,2.985602,-0.2217828065306695,bajo,bajo
Herrera,2013-08,2013,urbana,hombres,1.5416058394160583,1.8492906,-0.3076847699436829,bajo,bajo
Herrera,2014-03,2014,urbana,hombres,2.5737355612874286,2.7478461,-0.17411056526896784,bajo,bajo
Herrera,2014-08,2014,urbana,hombres,2.460339549123296,2.4736094,-0.013269898355952048,bajo,bajo
Herrera,2015-03,2015,urbana,hombres,2.097784739315283,2.116283,-0.018498200595605585,bajo,bajo
Herrera,2015-08,2015,urbana,hombres,1.7184623109970427,1.6289597,0.08950265523532397,bajo,bajo
Herrera,2016-03,2016,urbana,hombres,3.94419855454087,3.6027308,0.34146780350327255,bajo,bajo
Herrera,2016-08,2016,urbana,hombres,3.8232749296993296,3.7977104,0.025564510998157708,bajo,bajo
Herrera,2017-08,2017,urbana,hombres,2.2528562999517243,3.2338624,-0.9810061001032073,bajo,bajo
Herrera,2018-08,2018,urbana,hombres,2.335567658148304,2.0330899,0.30247778197337727,bajo,bajo
Herrera,2019-08,2019,urbana,hombres,1.682935038707506,1.842809,-0.1598739231607802,bajo,bajo
Herrera,2021-10,2021,urbana,hombres,6.798670041189022,6.8472915,-0.0486214283849522,moderado,moderado
Herrera,2022-04,2022,urbana,hombres,3.4704983769333584,3.6840749,-0.21357650175926857,bajo,bajo
Herrera,2023-08,2023,urbana,hombres,1.4420996971590636,1.5772511,-0.1351513795392396,bajo,bajo
Herrera,2024-10,2024,urbana,hombres,4.043139054612207,4.022212,0.02092702610878927,bajo,bajo
Herrera,2011-08,2011,urbana,mujeres,4.823695345557122,5.434049,-0.6103537839289617,bajo,bajo
Herrera,2012-08,2012,urbana,mujeres,3.4161490683229814,3.5639515,-0.14780242398658894,bajo,bajo
Herrera,2013-08,2013,urbana,mujeres,4.457557230200483,4.422921,0.034636049475385455,bajo,bajo
Herrera,2014-03,2014,urbana,mujeres,4.298164531889608,4.159609,0.13855569094722497,bajo,bajo
Herrera,2014-08,2014,urbana,mujeres,5.294344969728198,5.180746,0.11359889123698697,bajo,bajo
Herrera,2015-03,2015,urbana,mujeres,4.370379976656724,4.367385,0.002995066073228081,bajo,bajo
Herrera,2015-08,2015,urbana,mujeres,3.888181269692297,4.3681574,-0.47997611708748833,bajo,bajo
Herrera,2016-03,2016,urbana,mujeres,5.570291777188329,5.4452105,0.12508132034018438,bajo,bajo
Herrera,2016-08,2016,urbana,mujeres,4.002501563477173,4.1162877,-0.1137861448052977,bajo,bajo
Herrera,2017-08,2017,urbana,mujeres,6.280225240145744,5.417153,0.8630723585234295,moderado,bajo
Herrera,2018-08,2018,urbana,mujeres,2.7667723190702587,3.2163208,-0.4495484340272755,bajo,bajo
Herrera,2019-08,2019,urbana,mujeres,3.0976259997460964,2.9472551,0.1503708651635769,bajo,bajo
Herrera,2021-10,2021,urbana,mujeres,9.198509973564049,9.468241,-0.2697307643509905,critico,critico
Herrera,2022-04,2022,urbana,mujeres,7.725864576089019,8.227534,-0.5016697180393992,moderado,critico
Herrera,2023-08,2023,urbana,mujeres,3.2351801627276253,3.1631582,0.07202198439815755,bajo,bajo
Herrera,2024-10,2024,urbana,mujeres,4.886014344262295,4.9052434,-0.019229052496737786,bajo,bajo
Herrera,2011-08,2011,urbana,total,4.702835768406918,4.2213497,0.48148605222039453,bajo,bajo
Herrera,2012-08,2012,urbana,total,3.0518527967344857,3.1887102,-0.1368574159730338,bajo,bajo
Herrera,2013-08,2013,urbana,total,2.856593248052323,2.838255,0.018338319463455655,bajo,bajo
Herrera,2014-03,2014,urbana,total,3.365676167374166,3.2835402,0.08213591850331659,bajo,bajo
Herrera,2014-08,2014,urbana,total,3.774148278642024,3.5728648,0.20128350775274173,bajo,bajo
Herrera,2015-03,2015,urbana,total,3.150339359721305,3.1124327,0.03790664144432743,bajo,bajo
Herrera,2015-08,2015,urbana,total,2.7040194884287456,2.7695732,-0.06555372324117625,bajo,bajo
Herrera,2016-03,2016,urbana,total,4.657525630542801,3.9961824,0.661343188831375,bajo,bajo
Herrera,2016-08,2016,urbana,total,3.901712130888301,4.030754,-0.12904195846716782,bajo,bajo
Herrera,2017-08,2017,urbana,total,4.054775031122177,3.9011645,0.1536104994144134,bajo,bajo
Herrera,2018-08,2018,urbana,total,2.526285046728972,2.844029,-0.3177439030085769,bajo,bajo
Herrera,2019-08,2019,urbana,total,2.2926869305901345,2.148125,0.14456199734733666,bajo,bajo
Herrera,2021-10,2021,urbana,total,7.884223399918468,7.3460336,0.5381898267678329,moderado,moderado
Herrera,2022-04,2022,urbana,total,5.301237590099279,5.3867135,-0.08547591469198057,bajo,bajo
Herrera,2023-08,2023,urbana,total,2.207280443109482,2.443259,-0.23597855766871634,bajo,bajo
Herrera,2024-10,2024,urbana,total,4.395016842217826,4.3754063,0.019610576959037118,bajo,bajo
Los Santos,2011-08,2011,rural,hombres,1.1905904944791168,0.9968986,0.1936919029607147,bajo,bajo
Los Santos,2012-08,2012,rural,hombres,0.0,0.43441406,-0.4344140589237213,bajo,bajo
Los Santos,2013-08,2013,rural,hombres,0.3714256639869746,0.37101462,0.0004110391529139057,bajo,bajo
Los Santos,2014-03,2014,rural,hombres,0.539983309606794,0.7714584,-0.23147507776808396,bajo,bajo
Los Santos,2014-08,2014,rural,hombres,1.578085454816138,1.1432518,0.4348336781208866,bajo,bajo
Los Santos,2015-03,2015,rural,hombres,0.8006365309065592,0.88222694,-0.08159041306316739,bajo,bajo
Los Santos,2015-08,2015,rural,hombres,0.5978315938798258,0.80420953,-0.20637793647372038,bajo,bajo
Los Santos,2016-03,2016,rural,hombres,0.6150909380136804,0.5740906,0.04100033799994751,bajo,bajo
Los Santos,2016-08,2016,rural,hombres,1.0273608005961887,0.83470494,0.19265586504549903,bajo,bajo
Los Santos,2017-08,2017,rural,hombres,0.7756359073799475,1.0521919,-0.2765559461433069,bajo,bajo
Los Santos,2018-08,2018,rural,hombres,0.8834019204389575,1.0939926,-0.21059067046527835,bajo,bajo
Los Santos,2019-08,2019,rural,hombres,0.2424584155624471,0.39811012,-0.15565170592612407,bajo,bajo
Los Santos,2021-10,2021,rural,hombres,1.0026155187445511,1.4115735,-0.4089580104989181,bajo,bajo
Los Santos,2022-04,2022,rural,hombres,0.9475885505162724,0.8302971,0.11729143805136766,bajo,bajo
Los Santos,2023-08,2023,rural,hombres,0.6106120157215048,0.77554995,-0.1649379324939798,bajo,bajo
Los Santos,2024-10,2024,rural,hombres,0.9715963120684664,1.534638,-0.5630417351498563,bajo,bajo
Los Santos,2011-08,2011,rural,mujeres,1.782198735882292,2.0325992,-0.2504004748568438,bajo,bajo
Los Santos,2012-08,2012,rural,mujeres,2.157418411189323,2.2176266,-0.060208160465950566,bajo,bajo
Los Santos,2013-08,2013,rural,mujeres,0.9332803812549644,1.4977661,-0.5644857558681435,bajo,bajo
Los Santos,2014-03,2014,rural,mujeres,5.7192541783402575,5.232145,0.4871093457291735,bajo,bajo
Los Santos,2014-08,2014,rural,mujeres,4.281091077207582,3.5730987,0.7079924176922008,bajo,bajo
Los Santos,2015-03,2015,rural,mujeres,2.8209860268916422,3.27115,-0.45016408526045737,bajo,bajo
Los Santos,2015-08,2015,rural,mujeres,2.514355315816948,2.200685,0.3136702915554732,bajo,bajo
Los Santos,2016-03,2016,rural,mujeres,1.493229456501577,2.3360627,-0.8428332132524514,bajo,bajo
Los Santos,2016-08,2016,rural,mujeres,1.486810551558753,2.0559723,-0.5691617861640252,bajo,bajo
Los Santos,2017-08,2017,rural,mujeres,5.167869829265498,4.8096848,0.3581850758475289,bajo,bajo
Los Santos,2018-08,2018,rural,mujeres,1.8897310767313884,2.077304,-0.18757280968218581,bajo,bajo
Los Santos,2019-08,2019,rural,mujeres,1.723025891458583,1.3812149,0.34181103435714255,bajo,bajo
Los Santos,2021-10,2021,rural,mujeres,5.455396862561461,4.690012,0.7653848844120468,bajo,bajo
Los Santos,2022-04,2022,rural,mujeres,3.048274226070454,3.0493858,-0.001111559986064492,bajo,bajo
Los Santos,2023-08,2023,rural,mujeres,4.8774160072642365,5.1543484,-0.2769323661488494,bajo,bajo
Los Santos,2024-10,2024,rural,mujeres,4.39416171132906,3.9397528,0.4544088941751294,bajo,bajo
Los Santos,2011-08,2011,rural,total,1.377907548964929,1.6628436,-0.2849360360494142,bajo,bajo
Los Santos,2012-08,2012,rural,total,0.741718524105852,1.0176848,-0.2759662932082959,bajo,bajo
Los Santos,2013-08,2013,rural,total,0.5617977528089888,0.8756074,-0.3138096185212724,bajo,bajo
Los Santos,2014-03,2014,rural,total,2.285007486491765,2.215268,0.0697395898395432,bajo,bajo
Los Santos,2014-08,2014,rural,total,2.52212103597494,1.9069128,0.6152082323250379,bajo,bajo
Los Santos,2015-03,2015,rural,total,1.5307418699186992,1.6505233,-0.11978143502057081,bajo,bajo
Los Santos,2015-08,2015,rural,total,1.3031506147540983,1.3158984,-0.012747803672415348,bajo,bajo
Los Santos,2016-03,2016,rural,total,0.9345163793394284,1.0619297,-0.12741332341936062,bajo,bajo
Los Santos,2016-08,2016,rural,total,1.191332032453528,1.21853,-0.027198026407250886,bajo,bajo
